epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
123,1119.68,0.97151,0.62239,1.01899,0.97086,0.97752,0.97931,0.71557,0.93732,0.48153,0.98089,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423
124,1128.82,0.98371,0.62553,1.03086,0.96945,0.97752,0.98004,0.72062,0.93419,0.48009,0.9796,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909
125,1137.97,0.98895,0.61561,1.02481,0.97003,0.97752,0.9801,0.71883,0.91988,0.47333,0.97861,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758
126,1147.14,0.99175,0.6125,1.02374,0.97114,0.97752,0.97935,0.71961,0.91935,0.47313,0.97962,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425
127,1156.34,0.98771,0.62557,1.02328,0.9715,0.97735,0.98033,0.71769,0.92643,0.47978,0.98222,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092
128,1165.52,0.97631,0.60951,1.02933,0.96957,0.97504,0.98062,0.71691,0.92827,0.47849,0.98297,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976
129,1174.66,0.9745,0.61539,1.02927,0.97064,0.97271,0.9818,0.72116,0.91772,0.4747,0.98107,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427
130,1183.87,0.99382,0.61408,1.02979,0.96833,0.97273,0.98162,0.72446,0.91985,0.47194,0.98071,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095
131,1192.99,0.95887,0.60601,1.0118,0.97005,0.97752,0.98186,0.72541,0.91468,0.47319,0.97898,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762
132,1202.13,0.97514,0.62074,1.03099,0.96973,0.97752,0.98125,0.72508,0.91779,0.47652,0.97847,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429
133,1211.3,0.98063,0.6207,1.02964,0.96775,0.9732,0.98163,0.72639,0.92397,0.47784,0.98319,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
134,1220.47,0.98276,0.61738,1.02705,0.96617,0.97279,0.9812,0.72595,0.92282,0.4802,0.9826,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764
135,1229.65,0.9696,0.61216,1.03074,0.97021,0.97238,0.98219,0.72537,0.92246,0.4768,0.98348,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432
136,1238.87,0.9606,0.59632,1.02103,0.96811,0.97477,0.98152,0.72512,0.92732,0.4729,0.98418,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
137,1248.06,0.96445,0.60239,1.0143,0.96849,0.97642,0.98153,0.72407,0.91587,0.47111,0.98038,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766
138,1257.2,0.97699,0.62475,1.02311,0.96948,0.97752,0.98104,0.72768,0.9142,0.46911,0.979,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434
139,1266.3,0.97008,0.6181,1.02111,0.97111,0.97508,0.98136,0.72254,0.9207,0.47248,0.97934,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
140,1275.43,0.97001,0.60935,1.01883,0.96957,0.97501,0.98041,0.72451,0.91967,0.47578,0.97995,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05
141,1295.3,0.9808,0.67266,1.04616,0.97253,0.97525,0.97928,0.71668,0.93171,0.48362,0.98204,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05
142,1304.2,0.97585,0.65727,1.03266,0.97245,0.97752,0.97956,0.71349,0.93997,0.48905,0.98428,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
143,1313.12,0.97622,0.65766,1.04352,0.97293,0.97752,0.97926,0.71506,0.93967,0.48328,0.98439,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05
144,1322.11,0.96572,0.65803,1.04453,0.97329,0.97752,0.97945,0.71626,0.9379,0.48179,0.98322,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05
145,1331.11,0.95327,0.65346,1.03173,0.97141,0.97752,0.97913,0.71974,0.93633,0.47937,0.98316,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
146,1340.07,0.96438,0.6412,1.03707,0.9716,0.97752,0.97969,0.7183,0.93216,0.47919,0.98181,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05
147,1349.03,0.95935,0.63481,1.02854,0.97181,0.97909,0.97955,0.71922,0.93085,0.47891,0.98202,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05
148,1358.06,0.95195,0.6493,1.03534,0.97118,0.97752,0.97941,0.72023,0.93048,0.47704,0.98168,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
149,1367.13,0.95374,0.64036,1.02665,0.97155,0.97752,0.9798,0.72082,0.92939,0.47448,0.98145,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05
150,1376.09,0.95698,0.64141,1.03388,0.97126,0.97902,0.97995,0.72133,0.93206,0.47655,0.98157,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05
