epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,674.77,1.06671,0.80892,1.06308,0.97799,0.99214,0.98998,0.72505,0.9416,0.49971,1.00665,0.000671266,0.000223755,0.000671266,0.000223755,0.000671266,0.000223755,0.000671266,0.000223755
123,680.251,1.05892,0.81348,1.07571,0.97618,0.99317,0.98946,0.72456,0.94227,0.49943,1.00666,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423
124,685.745,1.05903,0.81419,1.08713,0.97737,0.99343,0.99061,0.72684,0.94156,0.49661,1.00719,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909
125,691.224,1.06251,0.78952,1.07205,0.98001,0.99354,0.99164,0.7268,0.94492,0.4943,1.00598,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758
126,696.694,1.06989,0.8106,1.08313,0.97873,0.99522,0.99339,0.7255,0.94462,0.49029,1.00562,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425
127,702.183,1.06956,0.80322,1.06437,0.97696,0.99493,0.99372,0.7312,0.93367,0.48921,1.0054,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092
128,707.669,1.08113,0.79914,1.07174,0.98321,0.99272,0.9939,0.72998,0.9276,0.4873,1.00562,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976
129,713.255,1.09043,0.8132,1.08036,0.98501,0.9917,0.99382,0.72948,0.93068,0.48652,1.00478,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427
130,718.763,1.0629,0.79058,1.0779,0.98177,0.993,0.99362,0.7227,0.93231,0.48761,1.00418,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095
131,724.265,1.06622,0.80185,1.07156,0.98433,0.99203,0.99359,0.72498,0.93666,0.48976,1.00461,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762
132,729.747,1.07441,0.8051,1.07817,0.98571,0.99001,0.99387,0.72452,0.94107,0.48842,1.00557,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429
133,735.22,1.04776,0.80002,1.06757,0.98613,0.99055,0.99409,0.7271,0.93509,0.48244,1.00446,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
134,740.713,1.08838,0.82933,1.08359,0.97949,0.99494,0.99403,0.73398,0.92814,0.48101,1.0016,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764
135,746.197,1.05995,0.7861,1.05615,0.98105,0.9955,0.99406,0.73368,0.92213,0.47965,0.99964,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432
136,751.694,1.08005,0.79995,1.077,0.98133,0.99587,0.99394,0.7349,0.92271,0.48168,0.99979,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
137,757.182,1.06478,0.80082,1.0679,0.98012,0.99608,0.99396,0.73493,0.91944,0.47892,1.00027,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766
138,762.684,1.08855,0.81231,1.06749,0.97938,0.99608,0.99362,0.73372,0.918,0.48016,1.00067,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434
139,768.155,1.05888,0.80514,1.08155,0.9843,0.98949,0.9931,0.73345,0.92078,0.48327,1.00084,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
140,773.633,1.0719,0.80469,1.06634,0.9847,0.98877,0.99305,0.7321,0.92416,0.48443,1.00183,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05
141,801.725,1.06736,0.94667,1.09989,0.98145,0.99072,0.99271,0.72675,0.91813,0.48832,0.99814,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05
142,807.076,1.07563,0.94508,1.08284,0.97744,0.99509,0.99272,0.728,0.92647,0.49966,1.00074,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
143,812.425,1.0597,0.92822,1.07972,0.98511,0.99242,0.99274,0.72566,0.93376,0.50413,1.00186,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05
144,817.798,1.0833,0.91908,1.10316,0.9831,0.99483,0.99138,0.72444,0.92935,0.49921,1.00261,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05
145,823.132,1.06036,0.90961,1.09259,0.98197,0.99259,0.99139,0.72672,0.92712,0.49463,1.00227,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
146,828.51,1.05574,0.91887,1.08749,0.98087,0.99559,0.99186,0.72756,0.92654,0.49128,1.00139,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05
147,833.852,1.06943,0.92545,1.09584,0.98054,0.99608,0.9923,0.7274,0.92442,0.49088,1.00059,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05
148,839.198,1.07321,0.91949,1.07754,0.98076,0.99608,0.99314,0.73104,0.92519,0.48949,1.00022,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
149,844.538,1.06221,0.91019,1.08883,0.98036,0.99608,0.99318,0.73128,0.92511,0.4898,1.00068,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05
150,849.872,1.05106,0.90655,1.09497,0.98113,0.99608,0.9931,0.72999,0.92359,0.49167,0.99979,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05
