epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
33,445.262,1.08847,0.67095,1.08866,0.97888,0.97929,0.98466,0.66822,1.13464,0.50977,1.01828,0.00262907,0.000876357,0.00262907,0.000876357,0.00262907,0.000876357,0.00262907,0.000876357
34,458.259,1.08056,0.68154,1.08002,0.97917,0.97937,0.98266,0.67615,1.1204,0.50175,1.01947,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024
35,471.267,1.08623,0.67541,1.07815,0.98082,0.97824,0.98264,0.66014,1.16085,0.51433,1.02551,0.00258507,0.000861692,0.00258507,0.000861692,0.00258507,0.000861692,0.00258507,0.000861692
36,484.291,1.09702,0.6912,1.08834,0.97833,0.97882,0.98216,0.66476,1.1534,0.50547,1.02254,0.00256308,0.000854359,0.00256308,0.000854359,0.00256308,0.000854359,0.00256308,0.000854359
37,497.245,1.0968,0.68733,1.09274,0.9781,0.9777,0.98168,0.66093,1.1492,0.51423,1.02492,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026
38,510.261,1.07321,0.63823,1.06757,0.97947,0.97525,0.98121,0.65815,1.14142,0.50306,1.02081,0.00251908,0.000839694,0.00251908,0.000839694,0.00251908,0.000839694,0.00251908,0.000839694
39,523.313,1.07122,0.66318,1.06936,0.97542,0.97773,0.98607,0.65047,1.181,0.51218,1.02162,0.00249708,0.000832361,0.00249708,0.000832361,0.00249708,0.000832361,0.00249708,0.000832361
40,536.359,1.07049,0.65751,1.07396,0.97303,0.98308,0.98443,0.65836,1.16697,0.50103,1.02342,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029
41,549.329,1.08003,0.65705,1.07774,0.98201,0.98121,0.98708,0.6687,1.13002,0.50127,1.01418,0.00245309,0.000817696,0.00245309,0.000817696,0.00245309,0.000817696,0.00245309,0.000817696
42,562.315,1.07236,0.65073,1.06896,0.98007,0.97545,0.98559,0.66536,1.13852,0.51435,1.01589,0.00243109,0.000810363,0.00243109,0.000810363,0.00243109,0.000810363,0.00243109,0.000810363
43,575.234,1.05547,0.64221,1.06346,0.97529,0.97891,0.98642,0.66703,1.15508,0.51642,1.02185,0.00240909,0.000803031,0.00240909,0.000803031,0.00240909,0.000803031,0.00240909,0.000803031
44,588.278,1.08286,0.66937,1.07722,0.97986,0.97931,0.98554,0.67723,1.11701,0.50377,1.01523,0.00238709,0.000795698,0.00238709,0.000795698,0.00238709,0.000795698,0.00238709,0.000795698
45,601.273,1.06654,0.65087,1.06978,0.97561,0.98198,0.98445,0.67697,1.12203,0.5056,1.01702,0.0023651,0.000788366,0.0023651,0.000788366,0.0023651,0.000788366,0.0023651,0.000788366
46,614.246,1.07726,0.6545,1.07374,0.97612,0.98023,0.98803,0.66985,1.14401,0.49772,1.01712,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033
47,627.224,1.0457,0.63869,1.06566,0.98085,0.9787,0.98842,0.67532,1.13376,0.50385,1.01374,0.0023211,0.0007737,0.0023211,0.0007737,0.0023211,0.0007737,0.0023211,0.0007737
48,640.237,1.06994,0.65053,1.06334,0.98278,0.97645,0.98846,0.66527,1.15689,0.49673,1.01723,0.0022991,0.000766368,0.0022991,0.000766368,0.0022991,0.000766368,0.0022991,0.000766368
49,653.213,1.08146,0.64961,1.08008,0.97684,0.97921,0.98789,0.67761,1.10342,0.49522,1.00679,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035
50,666.27,1.05916,0.64549,1.06969,0.97877,0.98119,0.98463,0.67721,1.10072,0.50114,1.0113,0.00225511,0.000751703,0.00225511,0.000751703,0.00225511,0.000751703,0.00225511,0.000751703
51,679.241,1.04519,0.60479,1.05667,0.98067,0.98167,0.98351,0.67746,1.09829,0.49586,1.00392,0.00223311,0.00074437,0.00223311,0.00074437,0.00223311,0.00074437,0.00223311,0.00074437
52,692.39,1.06712,0.64997,1.06691,0.98405,0.98046,0.98518,0.69103,1.07216,0.49285,1.0026,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037
53,705.352,1.05824,0.63786,1.06718,0.98119,0.97917,0.98609,0.67372,1.1082,0.49195,1.00489,0.00218911,0.000729705,0.00218911,0.000729705,0.00218911,0.000729705,0.00218911,0.000729705
54,718.426,1.04659,0.61688,1.06795,0.97467,0.98432,0.98666,0.69098,1.07076,0.48161,0.99976,0.00216712,0.000722372,0.00216712,0.000722372,0.00216712,0.000722372,0.00216712,0.000722372
55,731.424,1.03309,0.62426,1.05055,0.97935,0.9821,0.98736,0.68639,1.08327,0.48785,1.00371,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504
56,744.493,1.06148,0.64099,1.06714,0.97713,0.9759,0.97852,0.67394,1.12064,0.49506,1.01337,0.00212312,0.000707707,0.00212312,0.000707707,0.00212312,0.000707707,0.00212312,0.000707707
57,757.455,1.05165,0.62221,1.06279,0.97156,0.97766,0.98047,0.66375,1.15199,0.49975,1.01913,0.00210112,0.000700374,0.00210112,0.000700374,0.00210112,0.000700374,0.00210112,0.000700374
58,770.518,1.07215,0.64286,1.07718,0.97324,0.97482,0.98227,0.68536,1.09211,0.50067,1.00991,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042
59,783.527,1.04872,0.62481,1.06047,0.9733,0.98094,0.98541,0.68106,1.08464,0.49299,1.0039,0.00205713,0.000685709,0.00205713,0.000685709,0.00205713,0.000685709,0.00205713,0.000685709
60,796.608,1.06162,0.64158,1.07006,0.97106,0.97997,0.98358,0.68073,1.0944,0.482,1.00334,0.00203513,0.000678377,0.00203513,0.000678377,0.00203513,0.000678377,0.00203513,0.000678377
61,809.696,1.06463,0.63572,1.0603,0.97334,0.98032,0.98174,0.6789,1.09888,0.48925,1.00498,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044
62,822.759,1.03479,0.61088,1.04101,0.97322,0.98031,0.98444,0.69069,1.07558,0.48682,0.99872,0.00199113,0.000663711,0.00199113,0.000663711,0.00199113,0.000663711,0.00199113,0.000663711
63,835.769,1.04534,0.60654,1.05422,0.97643,0.98031,0.9844,0.69447,1.06864,0.47867,0.99696,0.00196914,0.000656379,0.00196914,0.000656379,0.00196914,0.000656379,0.00196914,0.000656379
64,848.819,1.04923,0.62464,1.06618,0.97836,0.98191,0.98681,0.69216,1.0798,0.47613,1.00064,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046
65,861.854,1.0264,0.60693,1.05687,0.97782,0.97897,0.98437,0.6995,1.05825,0.47265,0.99576,0.00192514,0.000641714,0.00192514,0.000641714,0.00192514,0.000641714,0.00192514,0.000641714
66,874.925,1.03351,0.61616,1.05998,0.97507,0.97732,0.98507,0.67965,1.09457,0.48644,1.00639,0.00190314,0.000634381,0.00190314,0.000634381,0.00190314,0.000634381,0.00190314,0.000634381
67,888.037,1.04877,0.63184,1.06273,0.97544,0.97989,0.98593,0.68432,1.09948,0.47828,1.00832,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048
68,901.103,1.03043,0.60671,1.06278,0.97236,0.98127,0.98265,0.69878,1.04913,0.47862,0.99982,0.00185915,0.000619716,0.00185915,0.000619716,0.00185915,0.000619716,0.00185915,0.000619716
69,914.218,1.04185,0.62354,1.07068,0.9791,0.97648,0.98398,0.69716,1.06908,0.47902,1.00153,0.00183715,0.000612383,0.00183715,0.000612383,0.00183715,0.000612383,0.00183715,0.000612383
70,927.406,1.03793,0.61982,1.0479,0.97475,0.97842,0.98501,0.68459,1.08303,0.48009,1.00886,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051
71,940.456,1.02554,0.59263,1.05649,0.9747,0.98292,0.98776,0.68935,1.0915,0.47609,1.00661,0.00179315,0.000597718,0.00179315,0.000597718,0.00179315,0.000597718,0.00179315,0.000597718
72,953.574,1.03105,0.60319,1.05639,0.97663,0.982,0.98682,0.69675,1.05297,0.4688,1.00062,0.00177116,0.000590385,0.00177116,0.000590385,0.00177116,0.000590385,0.00177116,0.000590385
73,966.61,1.0253,0.60403,1.05765,0.97831,0.97859,0.98162,0.68646,1.09341,0.48027,1.00208,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053
74,979.935,1.02337,0.60778,1.0535,0.98243,0.98169,0.98378,0.69063,1.06836,0.48263,1.00078,0.00172716,0.00057572,0.00172716,0.00057572,0.00172716,0.00057572,0.00172716,0.00057572
75,992.938,1.02685,0.58815,1.0541,0.97823,0.98058,0.98485,0.69402,1.06657,0.47919,1.00109,0.00170516,0.000568388,0.00170516,0.000568388,0.00170516,0.000568388,0.00170516,0.000568388
76,1006.32,1.02844,0.59935,1.04545,0.98091,0.98085,0.98351,0.68725,1.06851,0.47587,1.00132,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055
77,1019.5,1.02843,0.61048,1.05557,0.97695,0.98115,0.98056,0.69179,1.07258,0.47178,0.99912,0.00166117,0.000553722,0.00166117,0.000553722,0.00166117,0.000553722,0.00166117,0.000553722
78,1032.97,1.01196,0.58167,1.04415,0.977,0.97626,0.98296,0.69393,1.07084,0.47768,0.99815,0.00163917,0.00054639,0.00163917,0.00054639,0.00163917,0.00054639,0.00163917,0.00054639
79,1046.88,1.01188,0.59305,1.03725,0.97494,0.98403,0.98335,0.69592,1.06395,0.47353,0.99776,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057
80,1060.24,1.0118,0.58345,1.03624,0.97811,0.98169,0.98244,0.7046,1.05294,0.47213,0.9936,0.00159517,0.000531725,0.00159517,0.000531725,0.00159517,0.000531725,0.00159517,0.000531725
81,1073.72,1.0183,0.59718,1.0538,0.97886,0.97957,0.98388,0.71124,1.02406,0.46842,0.98925,0.00157318,0.000524392,0.00157318,0.000524392,0.00157318,0.000524392,0.00157318,0.000524392
82,1087.03,1.01979,0.59518,1.0498,0.97084,0.98376,0.98473,0.6956,1.04866,0.46633,0.99156,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059
83,1100.66,1.01773,0.59715,1.05508,0.97213,0.9828,0.98453,0.69764,1.03933,0.46679,0.99418,0.00152918,0.000509727,0.00152918,0.000509727,0.00152918,0.000509727,0.00152918,0.000509727
84,1114.16,1.01463,0.59182,1.04565,0.97429,0.98421,0.98332,0.6968,1.05787,0.47376,0.99446,0.00150718,0.000502394,0.00150718,0.000502394,0.00150718,0.000502394,0.00150718,0.000502394
85,1127.64,1.0107,0.57961,1.04443,0.97883,0.98263,0.98371,0.69916,1.05406,0.47377,0.99155,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062
86,1140.96,1.02107,0.60395,1.05371,0.97252,0.98393,0.98498,0.69902,1.05481,0.46679,0.99309,0.00146319,0.000487729,0.00146319,0.000487729,0.00146319,0.000487729,0.00146319,0.000487729
87,1154.22,1.0113,0.58863,1.03941,0.97915,0.98029,0.98598,0.70002,1.04185,0.4621,0.99155,0.00144119,0.000480396,0.00144119,0.000480396,0.00144119,0.000480396,0.00144119,0.000480396
88,1167.49,1.00993,0.58605,1.05726,0.97955,0.97938,0.9858,0.69906,1.05031,0.46391,0.99511,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064
89,1180.82,1.00941,0.58042,1.04445,0.97489,0.97314,0.98054,0.69481,1.07596,0.47082,0.99858,0.00139719,0.000465731,0.00139719,0.000465731,0.00139719,0.000465731,0.00139719,0.000465731
90,1194.13,1.00973,0.58014,1.03917,0.98053,0.97625,0.98166,0.69887,1.04922,0.47278,0.99168,0.0013752,0.000458399,0.0013752,0.000458399,0.0013752,0.000458399,0.0013752,0.000458399
91,1207.55,1.01443,0.59493,1.06054,0.97897,0.98092,0.98312,0.70254,1.0483,0.469,0.99417,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066
92,1220.82,0.99894,0.58166,1.03726,0.97462,0.97753,0.98223,0.70492,1.04051,0.46864,0.99134,0.0013312,0.000443733,0.0013312,0.000443733,0.0013312,0.000443733,0.0013312,0.000443733
93,1234.07,0.99608,0.57778,1.04013,0.97332,0.97838,0.98417,0.70265,1.04577,0.4663,0.9908,0.0013092,0.000436401,0.0013092,0.000436401,0.0013092,0.000436401,0.0013092,0.000436401
94,1247.45,1.00041,0.57849,1.03705,0.97531,0.97755,0.98212,0.70053,1.06223,0.46505,0.99289,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068
95,1260.69,0.99082,0.58856,1.04218,0.97814,0.9816,0.98645,0.70147,1.05756,0.46272,0.99343,0.00126521,0.000421736,0.00126521,0.000421736,0.00126521,0.000421736,0.00126521,0.000421736
96,1274.04,1.00427,0.58543,1.04211,0.98143,0.9819,0.9858,0.70433,1.03791,0.46177,0.99117,0.00124321,0.000414403,0.00124321,0.000414403,0.00124321,0.000414403,0.00124321,0.000414403
97,1287.27,0.9939,0.57021,1.03548,0.97643,0.98116,0.98242,0.70862,1.04605,0.46542,0.98899,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707
98,1301.03,1.02075,0.58784,1.04553,0.97756,0.98024,0.98439,0.69742,1.05555,0.46204,0.99281,0.00119921,0.000399738,0.00119921,0.000399738,0.00119921,0.000399738,0.00119921,0.000399738
99,1314.2,0.99807,0.58135,1.03723,0.97634,0.97961,0.98466,0.70257,1.03996,0.45905,0.99292,0.00117722,0.000392405,0.00117722,0.000392405,0.00117722,0.000392405,0.00117722,0.000392405
100,1327.34,0.99213,0.57974,1.03845,0.97934,0.98261,0.98642,0.70256,1.04687,0.4691,0.99292,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073
101,1340.43,1.00195,0.56297,1.04671,0.97663,0.9829,0.9863,0.70751,1.03727,0.4638,0.99216,0.00113322,0.00037774,0.00113322,0.00037774,0.00113322,0.00037774,0.00113322,0.00037774
102,1353.62,0.98601,0.57645,1.03498,0.97633,0.98086,0.9848,0.69816,1.0726,0.47034,0.99534,0.00111122,0.000370407,0.00111122,0.000370407,0.00111122,0.000370407,0.00111122,0.000370407
103,1366.75,1.00763,0.57536,1.05312,0.98275,0.98169,0.98542,0.70668,1.04804,0.45805,0.99066,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075
104,1379.9,1.00359,0.58633,1.04438,0.98237,0.9825,0.98556,0.71197,1.03987,0.45368,0.98602,0.00106723,0.000355742,0.00106723,0.000355742,0.00106723,0.000355742,0.00106723,0.000355742
105,1393.02,0.9898,0.57633,1.03809,0.98106,0.98444,0.98515,0.70607,1.04525,0.45121,0.98964,0.00104523,0.00034841,0.00104523,0.00034841,0.00104523,0.00034841,0.00104523,0.00034841
106,1406.18,1.01427,0.58504,1.05122,0.9801,0.98154,0.98556,0.71258,1.03031,0.45428,0.98668,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077
107,1419.31,0.983,0.56351,1.03634,0.97663,0.98156,0.98598,0.70618,1.03894,0.45151,0.98678,0.00100123,0.000333744,0.00100123,0.000333744,0.00100123,0.000333744,0.00100123,0.000333744
108,1432.47,1.00124,0.58317,1.0456,0.97996,0.98463,0.98659,0.70261,1.05108,0.45631,0.99279,0.000979235,0.000326412,0.000979235,0.000326412,0.000979235,0.000326412,0.000979235,0.000326412
109,1445.62,1.02195,0.59045,1.05162,0.97752,0.9818,0.98657,0.70991,1.02771,0.45155,0.99246,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079
110,1458.74,0.98027,0.56135,1.02848,0.9782,0.98154,0.98727,0.71128,1.03456,0.44838,0.9916,0.00093524,0.000311747,0.00093524,0.000311747,0.00093524,0.000311747,0.00093524,0.000311747
111,1471.88,0.98318,0.56448,1.04142,0.97459,0.97945,0.98482,0.71152,1.04055,0.45232,0.98955,0.000913242,0.000304414,0.000913242,0.000304414,0.000913242,0.000304414,0.000913242,0.000304414
112,1485.02,0.97021,0.5523,1.02383,0.97944,0.97975,0.98433,0.7104,1.04617,0.45169,0.98973,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081
113,1498.17,1.0078,0.57939,1.04567,0.98168,0.98151,0.9858,0.71797,1.02112,0.44832,0.98662,0.000869246,0.000289749,0.000869246,0.000289749,0.000869246,0.000289749,0.000869246,0.000289749
114,1511.33,0.97782,0.568,1.02989,0.97949,0.97929,0.9857,0.71595,1.02877,0.4525,0.98609,0.000847249,0.000282416,0.000847249,0.000282416,0.000847249,0.000282416,0.000847249,0.000282416
115,1524.38,0.97811,0.56088,1.04139,0.98171,0.98036,0.98588,0.71488,1.03412,0.45136,0.98675,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084
116,1537.45,0.96602,0.5525,1.0259,0.97751,0.9812,0.9854,0.71315,1.0233,0.45159,0.9887,0.000803253,0.000267751,0.000803253,0.000267751,0.000803253,0.000267751,0.000803253,0.000267751
117,1550.61,0.97989,0.55488,1.03149,0.98279,0.98383,0.98533,0.71042,1.02345,0.45166,0.98609,0.000781255,0.000260418,0.000781255,0.000260418,0.000781255,0.000260418,0.000781255,0.000260418
118,1563.81,0.99802,0.5645,1.03912,0.98094,0.98227,0.98436,0.70857,1.02853,0.44736,0.98885,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086
119,1576.93,1.00293,0.56652,1.04372,0.98197,0.98381,0.98585,0.71435,1.02877,0.44638,0.98952,0.00073726,0.000245753,0.00073726,0.000245753,0.00073726,0.000245753,0.00073726,0.000245753
120,1590.03,0.96662,0.55401,1.03262,0.978,0.98235,0.98597,0.71166,1.04098,0.45181,0.99032,0.000715262,0.000238421,0.000715262,0.000238421,0.000715262,0.000238421,0.000715262,0.000238421
121,1603.14,0.97576,0.55054,1.02986,0.98156,0.98282,0.98552,0.71156,1.02938,0.45008,0.99202,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088
122,1616.32,0.97447,0.57097,1.02754,0.98215,0.98234,0.98552,0.71146,1.03406,0.45145,0.99555,0.000671266,0.000223755,0.000671266,0.000223755,0.000671266,0.000223755,0.000671266,0.000223755
123,1629.45,0.95388,0.55956,1.01987,0.98218,0.98282,0.98499,0.71619,1.0189,0.44267,0.98873,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423,0.000649268,0.000216423
124,1642.57,0.9646,0.55118,1.02819,0.97871,0.98068,0.98394,0.71233,1.0301,0.4504,0.99021,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909
125,1655.68,0.99749,0.57903,1.04538,0.98057,0.98166,0.9852,0.71274,1.0273,0.44935,0.99161,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758,0.000605273,0.000201758
126,1668.84,0.99099,0.57959,1.03727,0.97626,0.981,0.98335,0.71137,1.02622,0.44755,0.99129,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425,0.000583275,0.000194425
127,1681.99,0.99443,0.55646,1.04357,0.98112,0.98254,0.98528,0.71902,1.02041,0.44623,0.99208,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092
128,1695.16,0.96927,0.55316,1.03175,0.9771,0.97938,0.98204,0.71325,1.03008,0.4482,0.9916,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976,0.000539279,0.00017976
129,1708.21,0.96181,0.5429,1.02771,0.97619,0.98063,0.98335,0.7202,1.0089,0.44657,0.98859,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427,0.000517282,0.000172427
130,1721.35,0.98262,0.56157,1.035,0.97851,0.98161,0.98292,0.714,1.02413,0.44886,0.99126,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095
131,1734.49,0.96422,0.54982,1.03186,0.97879,0.98252,0.98357,0.71674,1.01973,0.44475,0.99088,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762,0.000473286,0.000157762
